ZEIT;AA  _TEM;AA  _ETP;AA  _IZP;AA  _TRA;AA  _EVA;AA  _ETA;AA  _SCH;AA  _NIE;AA  _NEF;AA  _QOB;AA  _QBA;AA  _QIN;AA  _1AB;AA  _BOF;AE  _TEM;AE  _ETP;AE  _IZP;AE  _TRA;AE  _EVA;AE  _ETA;AE  _SCH;AE  _NIE;AE  _NEF;AE  _QOB;AE  _QBA;AE  _QIN;AE  _1AB;AE  _BOF;AB  _TEM;AB  _ETP;AB  _IZP;AB  _TRA;AB  _EVA;AB  _ETA;AB  _SCH;AB  _NIE;AB  _NEF;AB  _QOB;AB  _QBA;AB  _QIN;AB  _1AB;AB  _BOF;AC  _TEM;AC  _ETP;AC  _IZP;AC  _TRA;AC  _EVA;AC  _ETA;AC  _SCH;AC  _NIE;AC  _NEF;AC  _QOB;AC  _QBA;AC  _QIN;AC  _1AB;AC  _BOF;AD  _TEM;AD  _ETP;AD  _IZP;AD  _TRA;AD  _EVA;AD  _ETA;AD  _SCH;AD  _NIE;AD  _NEF;AD  _QOB;AD  _QBA;AD  _QIN;AD  _1AB;AD  _BOF;S0  _1ZU;S0  _1AB;S0  _WSP;S0  _  v;S1  _1ZU;S1  _1AB;S1  _WSP;S1  _  v;S2  _1ZU;S2  _1AB;S2  _WSP;S2  _  v;S3  _1ZU;S3  _1AB;S3  _WSP;S3  _  v
01.10.1960 00:00;9.356;0.467;0;0;0;0.467;0;2.165;0.541;0.077;0.084;0;0.161;0;9.356;0.467;0;0;0;0.467;0;2.203;0.551;0.061;0.066;0;0.128;0;9.356;0.467;0;0;0;0.467;0;2.294;0.573;0.054;0.054;0;0.108;0;9.356;0.467;0;0;0;0.467;0;2.272;0.568;0.101;0.102;0;0.203;0;9.356;0.467;0;0;0;0.467;0;2.023;0.506;0.095;0.112;0;0.207;0;0.207;0.21;0;            NaN;0.521;0.43;0;            NaN;0.558;0.412;0;            NaN;0.573;0.515;0;            NaN
02.10.1960 00:00;12.538;0.453;0;0;0;0.453;0;0.252;0.013;0.019;0.084;0;0.104;0;12.538;0.453;0;0;0;0.453;0;0.321;0.047;0.017;0.066;0;0.084;0;12.538;0.453;0;0;0;0.453;0;0.406;0.09;0.02;0.054;0;0.074;0;12.538;0.453;0;0;0;0.453;0;0.392;0.083;0.041;0.102;0;0.143;0;12.538;0.453;0;0;0;0.453;0;0.424;0.099;0.039;0.112;0;0.151;0;0.151;0.207;0;            NaN;0.424;0.521;0;            NaN;0.605;0.558;0;            NaN;0.661;0.573;0;            NaN
03.10.1960 00:00;13.462;0.492;0;0;0;0.492;0;1.174;0.293;0.027;0.084;0;0.111;0;13.462;0.492;0;0;0;0.492;0;1.129;0.282;0.021;0.066;0;0.088;0;13.462;0.492;0;0;0;0.492;0;1.119;0.28;0.018;0.054;0;0.072;0;13.462;0.492;0;0;0;0.492;0;1.112;0.278;0.033;0.102;0;0.135;0;13.462;0.492;0;0;0;0.492;0;1.131;0.283;0.036;0.112;0;0.148;0;0.148;0.151;0;            NaN;0.358;0.424;0;            NaN;0.512;0.605;0;            NaN;0.716;0.661;0;            NaN
04.10.1960 00:00;13.881;0.466;0;0;0;0.466;0;1.257;0.314;0.035;0.084;0;0.119;0;13.881;0.466;0;0;0;0.466;0;1.291;0.323;0.028;0.066;0;0.094;0;13.881;0.466;0;0;0;0.466;0;1.331;0.333;0.023;0.054;0;0.077;0;13.881;0.466;0;0;0;0.466;0;1.331;0.333;0.042;0.102;0;0.144;0;13.881;0.466;0;0;0;0.466;0;1.366;0.341;0.048;0.112;0;0.16;0;0.16;0.148;0;            NaN;0.37;0.358;0;            NaN;0.452;0.512;0;            NaN;0.631;0.716;0;            NaN
05.10.1960 00:00;12.244;0.582;0;0;0;0.582;0;1.523;0.381;0.042;0.084;0;0.126;0;12.244;0.582;0;0;0;0.582;0;1.306;0.327;0.029;0.066;0;0.096;0;12.244;0.582;0;0;0;0.582;0;1.094;0.273;0.021;0.054;0;0.076;0;12.244;0.582;0;0;0;0.582;0;1.121;0.28;0.041;0.102;0;0.143;0;12.244;0.582;0;0;0;0.582;0;1.027;0.257;0.043;0.112;0;0.155;0;0.155;0.16;0;            NaN;0.379;0.37;0;            NaN;0.466;0.452;0;            NaN;0.578;0.631;0;            NaN
06.10.1960 00:00;11.4;0.619;0;0;0;0.619;0;0.541;0.116;0.021;0.084;0;0.106;0;11.4;0.619;0;0;0;0.619;0;0.429;0.06;0.012;0.066;0;0.078;0;11.4;0.619;0;0;0;0.619;0;0.312;0.001;0.007;0.054;0;0.061;0;11.4;0.619;0;0;0;0.619;0;0.325;0.008;0.015;0.102;0;0.118;0;11.4;0.619;0;0;0;0.619;0;0.296;0;0.014;0.112;0;0.126;0;0.126;0.155;0;            NaN;0.334;0.379;0;            NaN;0.457;0.466;0;            NaN;0.571;0.578;0;            NaN
07.10.1960 00:00;10.3;0.522;0;0;0;0.522;0;0.003;0;0.004;0.084;0;0.089;0;10.3;0.522;0;0;0;0.522;0;0.003;0;0.002;0.066;0;0.068;0;10.3;0.522;0;0;0;0.522;0;0;0;0.001;0.054;0;0.055;0;10.3;0.522;0;0;0;0.522;0;0;0;0.003;0.102;0;0.105;0;10.3;0.522;0;0;0;0.522;0;0.009;0;0.002;0.112;0;0.114;0;0.114;0.126;0;            NaN;0.286;0.334;0;            NaN;0.402;0.457;0;            NaN;0.546;0.571;0;            NaN
08.10.1960 00:00;10.075;0.497;0;0;0;0.497;0;4.462;1.115;0.095;0.084;0;0.179;0;10.075;0.497;0;0;0;0.497;0;4.022;1.005;0.068;0.066;0;0.134;0;10.075;0.497;0;0;0;0.497;0;3.506;0.877;0.043;0.054;0;0.098;0;10.075;0.497;0;0;0;0.497;0;3.582;0.895;0.079;0.102;0;0.181;0;10.075;0.497;0;0;0;0.497;0;4.991;1.248;0.125;0.112;0;0.237;0;0.237;0.114;0;            NaN;0.392;0.286;0;            NaN;0.42;0.402;0;            NaN;0.582;0.546;0;            NaN
09.10.1960 00:00;9.169;0.432;0;0;0;0.432;0;9.866;2.466;0.239;0.084;0;0.324;0;9.169;0.432;0;0;0;0.432;0;10.47;2.617;0.197;0.066;0;0.263;0;9.169;0.432;0;0;0;0.432;0;10.737;2.684;0.152;0.054;0;0.206;0;9.169;0.432;0;0;0;0.432;0;10.786;2.696;0.276;0.102;0;0.378;0;9.169;0.432;0;0;0;0.432;0;11.296;2.824;0.34;0.112;0;0.452;0;0.452;0.237;0;            NaN;0.821;0.392;0;            NaN;0.656;0.42;0;            NaN;0.744;0.582;0;            NaN
10.10.1960 00:00;7.531;0.445;0;0;0;0.445;0;9.159;2.29;0.265;0.084;0;0.349;0;7.531;0.445;0;0;0;0.445;0;10.184;2.546;0.228;0.066;0;0.295;0;7.531;0.445;0;0;0;0.445;0;11.1;2.775;0.197;0.054;0;0.251;0;7.531;0.445;0;0;0;0.445;0;11.024;2.756;0.366;0.102;0;0.469;0;7.531;0.445;0;0;0;0.445;0;10.428;2.607;0.398;0.112;0;0.51;0;0.51;0.452;0;            NaN;1.172;0.821;0;            NaN;1.116;0.656;0;            NaN;1.005;0.744;0;            NaN
11.10.1960 00:00;6.175;0.385;0;0;0;0.385;0;13.709;3.427;0.36;0.084;0;0.444;0;6.175;0.385;0;0;0;0.385;0;15.892;3.973;0.326;0.066;0;0.392;0;6.175;0.385;0;0;0;0.385;0;17.663;4.416;0.286;0.054;0;0.34;0;6.175;0.385;0;0;0;0.385;0;17.556;4.389;0.526;0.102;0;0.628;0;6.175;0.385;0;0;0;0.385;0;16.089;4.022;0.541;0.112;0;0.653;0;0.653;0.51;0;            NaN;1.478;1.172;0;            NaN;1.564;1.116;0;            NaN;1.56;1.005;0;            NaN
12.10.1960 00:00;4.838;0.352;0;0;0;0.352;0;23.28;5.82;0.593;0.084;0;0.678;0;4.838;0.352;0;0;0;0.352;0;21.015;5.254;0.442;0.066;0;0.508;0;4.838;0.352;0;0;0;0.352;0;19.381;4.845;0.342;0.054;0;0.397;0;4.838;0.352;0;0;0;0.352;0;19.412;4.853;0.639;0.102;0;0.741;0;4.838;0.352;0;0;0;0.352;0;21.241;5.31;0.733;0.112;0;0.845;0;0.845;0.653;0;            NaN;1.791;1.478;0;            NaN;1.986;1.564;0;            NaN;2.242;1.56;0;            NaN
13.10.1960 00:00;3.3;0.307;0;0;0;0.307;0;9.292;2.323;0.366;0.084;0;0.451;0;3.3;0.307;0;0;0;0.307;0;7.654;1.913;0.248;0.066;0;0.315;0;3.3;0.307;0;0;0;0.307;0;6.431;1.608;0.196;0.054;0;0.25;0;3.3;0.307;0;0;0;0.307;0;6.466;1.617;0.388;0.102;0;0.49;0;3.3;0.307;0;0;0;0.307;0;7.674;1.919;0.46;0.112;0;0.572;0;0.572;0.845;0;            NaN;1.585;1.791;0;            NaN;2.105;1.986;0;            NaN;2.437;2.242;0;            NaN
14.10.1960 00:00;3.556;0.352;0;0;0;0.352;0;0.463;0.116;0.091;0.084;0;0.175;0;3.556;0.352;0;0;0;0.352;0;0.362;0.091;0.058;0.066;0;0.125;0;3.556;0.352;0;0;0;0.352;0;0.281;0.053;0.052;0.054;0;0.106;0;3.556;0.352;0;0;0;0.352;0;0.284;0.054;0.113;0.102;0;0.215;0;3.556;0.352;0;0;0;0.352;0;0.341;0.082;0.132;0.112;0;0.244;0;0.244;0.572;0;            NaN;0.893;1.585;0;            NaN;1.71;2.105;0;            NaN;2.28;2.437;0;            NaN
15.10.1960 00:00;3.763;0.378;0;0;0;0.378;0;0;0;0.01;0.084;0;0.095;0;3.763;0.378;0;0;0;0.378;0;0;0;0.006;0.066;0;0.073;0;3.763;0.378;0;0;0;0.378;0;0;0;0.006;0.054;0;0.061;0;3.763;0.378;0;0;0;0.378;0;0;0;0.016;0.102;0;0.118;0;3.763;0.378;0;0;0;0.378;0;0;0;0.018;0.112;0;0.13;0;0.13;0.244;0;            NaN;0.422;0.893;0;            NaN;0.966;1.71;0;            NaN;1.804;2.28;0;            NaN
16.10.1960 00:00;3.906;0.408;0;0;0;0.408;0;2.661;0.665;0.057;0.084;0;0.141;0;3.906;0.408;0;0;0;0.408;0;2.269;0.567;0.038;0.066;0;0.105;0;3.906;0.408;0;0;0;0.408;0;2.062;0.516;0.026;0.054;0;0.08;0;3.906;0.408;0;0;0;0.408;0;2.042;0.51;0.046;0.102;0;0.148;0;3.906;0.408;0;0;0;0.408;0;1.492;0.373;0.038;0.112;0;0.15;0;0.15;0.13;0;            NaN;0.358;0.422;0;            NaN;0.527;0.966;0;            NaN;1.107;1.804;0;            NaN
17.10.1960 00:00;4.688;0.318;0;0;0;0.318;0;2.323;0.581;0.067;0.084;0;0.152;0;4.688;0.318;0;0;0;0.318;0;2.406;0.602;0.052;0.066;0;0.119;0;4.688;0.318;0;0;0;0.318;0;2.519;0.63;0.042;0.054;0;0.096;0;4.688;0.318;0;0;0;0.318;0;2.496;0.624;0.077;0.102;0;0.179;0;4.688;0.318;0;0;0;0.318;0;1.799;0.45;0.062;0.112;0;0.174;0;0.174;0.15;0;            NaN;0.426;0.358;0;            NaN;0.476;0.527;0;            NaN;0.679;1.107;0;            NaN
18.10.1960 00:00;4.931;0.385;0;0;0;0.385;0;1.957;0.489;0.059;0.084;0;0.144;0;4.931;0.385;0;0;0;0.385;0;2.158;0.54;0.05;0.066;0;0.117;0;4.931;0.385;0;0;0;0.385;0;2.437;0.609;0.045;0.054;0;0.099;0;4.931;0.385;0;0;0;0.385;0;2.383;0.596;0.083;0.102;0;0.186;0;4.931;0.385;0;0;0;0.385;0;1.651;0.413;0.064;0.112;0;0.176;0;0.176;0.174;0;            NaN;0.459;0.426;0;            NaN;0.543;0.476;0;            NaN;0.62;0.679;0;            NaN
19.10.1960 00:00;6.619;0.436;0;0;0;0.436;0;0.659;0.165;0.029;0.084;0;0.114;0;6.619;0.436;0;0;0;0.436;0;0.697;0.174;0.024;0.066;0;0.091;0;6.619;0.436;0;0;0;0.436;0;0.781;0.195;0.025;0.054;0;0.079;0;6.619;0.436;0;0;0;0.436;0;0.759;0.19;0.048;0.102;0;0.15;0;6.619;0.436;0;0;0;0.436;0;0.519;0.13;0.035;0.112;0;0.147;0;0.147;0.176;0;            NaN;0.405;0.459;0;            NaN;0.55;0.543;0;            NaN;0.656;0.62;0;            NaN
20.10.1960 00:00;8.5;0.481;0;0;0;0.481;0;1.011;0.253;0.027;0.084;0;0.112;0;8.5;0.481;0;0;0;0.481;0;1.011;0.253;0.022;0.066;0;0.088;0;8.5;0.481;0;0;0;0.481;0;1.169;0.292;0.021;0.054;0;0.075;0;8.5;0.481;0;0;0;0.481;0;1.114;0.278;0.037;0.102;0;0.14;0;8.5;0.481;0;0;0;0.481;0;0.461;0.11;0.02;0.112;0;0.132;0;0.132;0.147;0;            NaN;0.361;0.405;0;            NaN;0.493;0.55;0;            NaN;0.662;0.656;0;            NaN
21.10.1960 00:00;8.038;0.471;0;0;0;0.471;0;2.481;0.62;0.06;0.084;0;0.144;0;8.038;0.471;0;0;0;0.471;0;2.206;0.551;0.043;0.066;0;0.109;0;8.038;0.471;0;0;0;0.471;0;1.975;0.494;0.031;0.054;0;0.086;0;8.038;0.471;0;0;0;0.471;0;1.991;0.498;0.057;0.102;0;0.16;0;8.038;0.471;0;0;0;0.471;0;2.265;0.566;0.063;0.112;0;0.175;0;0.175;0.132;0;            NaN;0.377;0.361;0;            NaN;0.47;0.493;0;            NaN;0.637;0.662;0;            NaN
22.10.1960 00:00;8.562;0.342;0;0;0;0.342;0;3.882;0.97;0.1;0.084;0;0.184;0;8.562;0.342;0;0;0;0.342;0;4.046;1.011;0.08;0.066;0;0.146;0;8.562;0.342;0;0;0;0.342;0;4.162;1.041;0.063;0.054;0;0.117;0;8.562;0.342;0;0;0;0.342;0;4.161;1.04;0.115;0.102;0;0.217;0;8.562;0.342;0;0;0;0.342;0;4.64;1.16;0.143;0.112;0;0.255;0;0.255;0.175;0;            NaN;0.509;0.377;0;            NaN;0.523;0.47;0;            NaN;0.654;0.637;0;            NaN
23.10.1960 00:00;9.756;0.285;0;0;0;0.285;0;1.773;0.443;0.066;0.084;0;0.15;0;9.756;0.285;0;0;0;0.285;0;2.049;0.512;0.057;0.066;0;0.123;0;9.756;0.285;0;0;0;0.285;0;2.281;0.57;0.052;0.054;0;0.106;0;9.756;0.285;0;0;0;0.285;0;2.265;0.566;0.099;0.102;0;0.201;0;9.756;0.285;0;0;0;0.285;0;2.413;0.603;0.117;0.112;0;0.229;0;0.229;0.255;0;            NaN;0.562;0.509;0;            NaN;0.633;0.523;0;            NaN;0.674;0.654;0;            NaN
24.10.1960 00:00;9.756;0.357;0;0;0;0.357;0;0.194;0.008;0.016;0.084;0;0.1;0;9.756;0.357;0;0;0;0.357;0;0.438;0.11;0.02;0.066;0;0.087;0;9.756;0.357;0;0;0;0.357;0;0.656;0.164;0.023;0.054;0;0.078;0;9.756;0.357;0;0;0;0.357;0;0.639;0.16;0.047;0.102;0;0.149;0;9.756;0.357;0;0;0;0.357;0;0.586;0.146;0.05;0.112;0;0.162;0;0.162;0.229;0;            NaN;0.455;0.562;0;            NaN;0.649;0.633;0;            NaN;0.733;0.674;0;            NaN
25.10.1960 00:00;9.738;0.333;0;0;0;0.333;0;0.646;0.162;0.015;0.084;0;0.1;0;9.738;0.333;0;0;0;0.333;0;0.673;0.168;0.015;0.066;0;0.081;0;9.738;0.333;0;0;0;0.333;0;0.775;0.194;0.015;0.054;0;0.069;0;9.738;0.333;0;0;0;0.333;0;0.748;0.187;0.028;0.102;0;0.13;0;9.738;0.333;0;0;0;0.333;0;0.721;0.18;0.029;0.112;0;0.141;0;0.141;0.162;0;            NaN;0.361;0.455;0;            NaN;0.536;0.649;0;            NaN;0.749;0.733;0;            NaN
26.10.1960 00:00;8.7;0.357;0;0;0;0.357;0;1.909;0.477;0.045;0.084;0;0.129;0;8.7;0.357;0;0;0;0.357;0;2.242;0.56;0.041;0.066;0;0.108;0;8.7;0.357;0;0;0;0.357;0;2.412;0.603;0.035;0.054;0;0.089;0;8.7;0.357;0;0;0;0.357;0;2.431;0.608;0.063;0.102;0;0.165;0;8.7;0.357;0;0;0;0.357;0;2.922;0.73;0.083;0.112;0;0.195;0;0.195;0.141;0;            NaN;0.395;0.361;0;            NaN;0.469;0.536;0;            NaN;0.666;0.749;0;            NaN
27.10.1960 00:00;7.512;0.323;0;0;0;0.323;0;1.635;0.409;0.048;0.084;0;0.133;0;7.512;0.323;0;0;0;0.323;0;2.286;0.571;0.051;0.066;0;0.117;0;7.512;0.323;0;0;0;0.323;0;2.688;0.672;0.047;0.054;0;0.101;0;7.512;0.323;0;0;0;0.323;0;2.7;0.675;0.087;0.102;0;0.189;0;7.512;0.323;0;0;0;0.323;0;4.194;1.048;0.139;0.112;0;0.251;0;0.251;0.195;0;            NaN;0.485;0.395;0;            NaN;0.512;0.469;0;            NaN;0.602;0.666;0;            NaN
28.10.1960 00:00;8.919;0.299;0;0;0;0.299;0;0.437;0.109;0.022;0.084;0;0.106;0;8.919;0.299;0;0;0;0.299;0;0.741;0.185;0.026;0.066;0;0.092;0;8.919;0.299;0;0;0;0.299;0;0.919;0.23;0.027;0.054;0;0.082;0;8.919;0.299;0;0;0;0.299;0;0.926;0.231;0.054;0.102;0;0.157;0;8.919;0.299;0;0;0;0.299;0;1.6;0.4;0.092;0.112;0;0.204;0;0.204;0.251;0;            NaN;0.49;0.485;0;            NaN;0.577;0.512;0;            NaN;0.618;0.602;0;            NaN
29.10.1960 00:00;8.394;0.239;0;0;0;0.239;0;3.814;0.954;0.085;0.084;0;0.169;0;8.394;0.239;0;0;0;0.239;0;3.976;0.994;0.072;0.066;0;0.138;0;8.394;0.239;0;0;0;0.239;0;4.188;1.047;0.059;0.054;0;0.113;0;8.394;0.239;0;0;0;0.239;0;4.149;1.037;0.106;0.102;0;0.208;0;8.394;0.239;0;0;0;0.239;0;4.255;1.064;0.132;0.112;0;0.244;0;0.244;0.204;0;            NaN;0.526;0.49;0;            NaN;0.628;0.577;0;            NaN;0.746;0.618;0;            NaN
30.10.1960 00:00;7.525;0.255;0;0;0;0.255;0;11.855;2.964;0.277;0.084;0;0.362;0;7.525;0.255;0;0;0;0.255;0;12.963;3.241;0.239;0.066;0;0.305;0;7.525;0.255;0;0;0;0.255;0;13.631;3.408;0.192;0.054;0;0.246;0;7.525;0.255;0;0;0;0.255;0;13.661;3.415;0.347;0.102;0;0.449;0;7.525;0.255;0;0;0;0.255;0;14.129;3.532;0.405;0.112;0;0.517;0;0.517;0.244;0;            NaN;0.939;0.526;0;            NaN;0.831;0.628;0;            NaN;0.99;0.746;0;            NaN
31.10.1960 00:00;8.431;0.333;0;0;0;0.333;0;8.123;2.031;0.256;0.084;0;0.34;0;8.431;0.333;0;0;0;0.333;0;9.784;2.446;0.235;0.066;0;0.301;0;8.431;0.333;0;0;0;0.333;0;10.775;2.694;0.209;0.054;0;0.263;0;8.431;0.333;0;0;0;0.333;0;10.824;2.706;0.395;0.102;0;0.497;0;8.431;0.333;0;0;0;0.333;0;13.224;3.306;0.499;0.112;0;0.611;0;0.611;0.517;0;            NaN;1.277;0.939;0;            NaN;1.24;0.831;0;            NaN;1.171;0.99;0;            NaN
01.11.1960 00:00;9.931;0.329;0;0;0;0.329;0;9.272;2.318;0.261;0.084;0;0.345;0;9.931;0.329;0;0;0;0.329;0;9.968;2.492;0.226;0.066;0;0.292;0;9.931;0.329;0;0;0;0.329;0;10.856;2.714;0.202;0.054;0;0.256;0;9.931;0.329;0;0;0;0.329;0;10.711;2.678;0.379;0.102;0;0.481;0;9.931;0.329;0;0;0;0.329;0;8.94;2.235;0.398;0.112;0;0.51;0;0.51;0.611;0;            NaN;1.348;1.277;0;            NaN;1.57;1.24;0;            NaN;1.585;1.171;0;            NaN
02.11.1960 00:00;8.544;0.319;0;0;0;0.319;0;3.659;0.915;0.147;0.084;0;0.231;0;8.544;0.319;0;0;0;0.319;0;3.924;0.981;0.124;0.066;0;0.19;0;8.544;0.319;0;0;0;0.319;0;4.294;1.073;0.119;0.054;0;0.173;0;8.544;0.319;0;0;0;0.319;0;4.222;1.055;0.231;0.102;0;0.333;0;8.544;0.319;0;0;0;0.319;0;3.169;0.792;0.204;0.112;0;0.316;0;0.316;0.51;0;            NaN;1.016;1.348;0;            NaN;1.538;1.57;0;            NaN;1.801;1.585;0;            NaN
03.11.1960 00:00;7.838;0.313;0;0;0;0.313;0;2.656;0.664;0.088;0.084;0;0.173;0;7.838;0.313;0;0;0;0.313;0;4.944;1.236;0.109;0.066;0;0.176;0;7.838;0.313;0;0;0;0.313;0;6.75;1.688;0.115;0.054;0;0.169;0;7.838;0.313;0;0;0;0.313;0;6.654;1.663;0.213;0.102;0;0.315;0;7.838;0.313;0;0;0;0.313;0;6.239;1.56;0.208;0.112;0;0.32;0;0.32;0.316;0;            NaN;0.8;1.016;0;            NaN;1.192;1.538;0;            NaN;1.711;1.801;0;            NaN
04.11.1960 00:00;8.244;0.319;0;0;0;0.319;0;2.093;0.523;0.065;0.084;0;0.15;0;8.244;0.319;0;0;0;0.319;0;3.093;0.773;0.08;0.066;0;0.147;0;8.244;0.319;0;0;0;0.319;0;3.725;0.931;0.085;0.054;0;0.14;0;8.244;0.319;0;0;0;0.319;0;3.736;0.934;0.163;0.102;0;0.266;0;8.244;0.319;0;0;0;0.319;0;4.247;1.062;0.183;0.112;0;0.295;0;0.295;0.32;0;            NaN;0.725;0.8;0;            NaN;0.946;1.192;0;            NaN;1.341;1.711;0;            NaN
05.11.1960 00:00;5.787;0.289;0;0;0;0.289;0;3.389;0.847;0.088;0.084;0;0.172;0;5.787;0.289;0;0;0;0.289;0;3.973;0.993;0.086;0.066;0;0.152;0;5.787;0.289;0;0;0;0.289;0;4.056;1.014;0.075;0.054;0;0.129;0;5.787;0.289;0;0;0;0.289;0;4.164;1.041;0.145;0.102;0;0.247;0;5.787;0.289;0;0;0;0.289;0;5.553;1.388;0.198;0.112;0;0.31;0;0.31;0.295;0;            NaN;0.671;0.725;0;            NaN;0.877;0.946;0;            NaN;1.119;1.341;0;            NaN
06.11.1960 00:00;4.188;0.32;0;0;0;0.32;0;1.515;0.379;0.057;0.084;0;0.141;0;4.188;0.32;0;0;0;0.32;0;3.651;0.913;0.084;0.066;0;0.15;0;4.188;0.32;0;0;0;0.32;0;5.194;1.298;0.089;0.054;0;0.143;0;4.188;0.32;0;0;0;0.32;0;5.162;1.291;0.166;0.102;0;0.268;0;4.188;0.32;0;0;0;0.32;0;4.307;1.077;0.178;0.112;0;0.29;0;0.29;0.31;0;            NaN;0.721;0.671;0;            NaN;0.822;0.877;0;            NaN;1.019;1.119;0;            NaN
07.11.1960 00:00;2.625;0.327;0;0;0;0.327;0;0.226;0.031;0.016;0.084;0;0.1;0;2.625;0.327;0;0;0;0.327;0;1.289;0.322;0.043;0.066;0;0.11;0;2.625;0.327;0;0;0;0.327;0;2.144;0.536;0.057;0.054;0;0.111;0;2.625;0.327;0;0;0;0.327;0;2.099;0.525;0.111;0.102;0;0.213;0;2.625;0.327;0;0;0;0.327;0;1.169;0.292;0.088;0.112;0;0.2;0;0.2;0.29;0;            NaN;0.614;0.721;0;            NaN;0.831;0.822;0;            NaN;0.922;1.019;0;            NaN
08.11.1960 00:00;0.212;0.308;0;0;0;0.308;0;0.069;0;0.002;0.084;0;0.086;0;0.212;0.308;0;0;0;0.308;0;0.166;0.006;0.009;0.066;0;0.076;0;0.212;0.308;0;0;0;0.308;0;0.25;0.048;0.018;0.054;0;0.072;0;0.212;0.308;0;0;0;0.308;0;0.244;0.045;0.037;0.102;0;0.139;0;0.212;0.308;0;0;0;0.308;0;0.097;0;0.021;0.112;0;0.133;0;0.133;0.2;0;            NaN;0.411;0.614;0;            NaN;0.69;0.831;0;            NaN;0.917;0.922;0;            NaN
09.11.1960 00:00;-0.875;0.286;0;0;0;0.286;0;0;0;0;0.084;0;0.085;0;-0.875;0.286;0;0;0;0.286;0;0;0;0.001;0.066;0;0.067;0;-0.875;0.286;0;0;0;0.286;0;0;0;0.003;0.054;0;0.057;0;-0.875;0.286;0;0;0;0.286;0;0;0;0.006;0.102;0;0.108;0;-0.875;0.286;0;0;0;0.286;0;0;0;0.002;0.112;0;0.114;0;0.114;0.133;0;            NaN;0.298;0.411;0;            NaN;0.478;0.69;0;            NaN;0.775;0.917;0;            NaN
10.11.1960 00:00;1.612;0.2;0;0;0;0.2;0;2.021;0.505;0.043;0.084;0;0.127;0;1.612;0.2;0;0;0;0.2;0;2.482;0.62;0.042;0.066;0;0.108;0;1.612;0.2;0;0;0;0.2;0;2.75;0.688;0.034;0.054;0;0.088;0;1.612;0.2;0;0;0;0.2;0;2.764;0.691;0.061;0.102;0;0.163;0;1.612;0.2;0;0;0;0.2;0;3.176;0.794;0.08;0.112;0;0.192;0;0.192;0.114;0;            NaN;0.366;0.298;0;            NaN;0.406;0.478;0;            NaN;0.605;0.775;0;            NaN
11.11.1960 00:00;4.863;0.206;0;0;0;0.206;0;1.056;0.264;0.036;0.084;0;0.121;0;4.863;0.206;0;0;0;0.206;0;1.334;0.334;0.035;0.066;0;0.102;0;4.863;0.206;0;0;0;0.206;0;1.525;0.381;0.033;0.054;0;0.088;0;4.863;0.206;0;0;0;0.206;0;1.524;0.381;0.064;0.102;0;0.166;0;4.863;0.206;0;0;0;0.206;0;1.732;0.433;0.079;0.112;0;0.191;0;0.191;0.192;0;            NaN;0.445;0.366;0;            NaN;0.468;0.406;0;            NaN;0.527;0.605;0;            NaN
12.11.1960 00:00;6.488;0.214;0;0;0;0.214;0;0.062;0;0.009;0.084;0;0.093;0;6.488;0.214;0;0;0;0.214;0;0.094;0;0.008;0.066;0;0.075;0;6.488;0.214;0;0;0;0.214;0;0.125;0.009;0.011;0.054;0;0.065;0;6.488;0.214;0;0;0;0.214;0;0.122;0.007;0.022;0.102;0;0.125;0;6.488;0.214;0;0;0;0.214;0;0.159;0.026;0.028;0.112;0;0.14;0;0.14;0.191;0;            NaN;0.381;0.445;0;            NaN;0.52;0.468;0;            NaN;0.561;0.527;0;            NaN
13.11.1960 00:00;5.562;0.214;0;0;0;0.214;0;0.688;0.172;0.015;0.084;0;0.1;0;5.562;0.214;0;0;0;0.214;0;0.866;0.217;0.015;0.066;0;0.082;0;5.562;0.214;0;0;0;0.214;0;1.031;0.258;0.014;0.054;0;0.068;0;5.562;0.214;0;0;0;0.214;0;1.018;0.254;0.026;0.102;0;0.128;0;5.562;0.214;0;0;0;0.214;0;1.168;0.292;0.034;0.112;0;0.146;0;0.146;0.14;0;            NaN;0.336;0.381;0;            NaN;0.463;0.52;0;            NaN;0.62;0.561;0;            NaN
14.11.1960 00:00;5.756;0.183;0;0;0;0.183;0;2.079;0.52;0.049;0.084;0;0.133;0;5.756;0.183;0;0;0;0.183;0;2.855;0.714;0.052;0.066;0;0.119;0;5.756;0.183;0;0;0;0.183;0;3.494;0.873;0.049;0.054;0;0.103;0;5.756;0.183;0;0;0;0.183;0;3.453;0.863;0.087;0.102;0;0.189;0;5.756;0.183;0;0;0;0.183;0;3.309;0.827;0.096;0.112;0;0.208;0;0.208;0.146;0;            NaN;0.438;0.336;0;            NaN;0.455;0.463;0;            NaN;0.596;0.62;0;            NaN
